date,hour,R_roi,G_roi,B_roi,S_mean,B_R_ratio,contrast,image_path
2026-03-06,08:00,115.0894992335207,146.233183444047,173.31096576392437,0.3425957909218444,1.50587990574527,32.00131068315389,Images/20260306-0800.jpg
2026-03-06,09:00,120.30225855901891,150.80602452733777,176.48607051609608,0.32464884665682264,1.4670220755871508,33.774037865954455,Images/20260306-0900.jpg
2026-03-06,10:00,136.65759836484415,166.18440470107308,189.1362544711293,0.28843233815258956,1.384015637258337,37.28667440779027,Images/20260306-1000.jpg
2026-03-06,11:00,144.2629075114972,174.27440470107308,196.81134389371488,0.2821166123959951,1.3642546509314957,41.03012064641311,Images/20260306-1100.jpg
2026-03-06,12:00,140.84005620848237,171.11536024527337,194.5119826264691,0.2967461529179308,1.3810842347112753,45.877294202268345,Images/20260306-1200.jpg
2026-03-06,13:00,141.44776188042923,171.2106234031681,196.13291773122126,0.30641789141956066,1.3866102491632852,53.37360721977684,Images/20260306-1300.jpg
2026-03-06,14:00,109.20230965763925,137.5293306080736,160.4709810935105,0.3456221787836417,1.4694833848031286,46.79744729501275,Images/20260306-1400.jpg
2026-03-06,15:00,93.59205416453756,120.77427184466019,143.79753704649974,0.38509565066236984,1.5364288859102355,45.560431375040025,Images/20260306-1500.jpg
2026-03-06,16:00,90.19410832907512,118.91501277465508,144.88738886050078,0.4031871325343676,1.6063952506241408,39.049758990031286,Images/20260306-1600.jpg
2026-03-06,17:00,86.55168625447114,116.12091466530404,143.69758303525805,0.424191636883923,1.6602516668770642,39.843447694766965,Images/20260306-1700.jpg
2026-03-06,18:00,92.76714869698519,127.38028104241185,162.98810424118548,0.45171500778453966,1.7569592767867739,39.75841294816858,Images/20260306-1800.jpg
2026-03-06,19:00,80.90678589678079,100.3377107818089,122.48942258559019,0.3521605200989011,1.5139573240235047,34.01947384038958,Images/20260306-1900.jpg
2026-03-06,20:00,81.56289218191108,99.1117884517118,123.80634644864588,0.34881571556882696,1.517924899654044,31.804518341011544,Images/20260306-2000.jpg
2026-03-06,21:00,79.85438426162493,97.7882881962187,123.99766990291262,0.36253512508113284,1.5527972508543162,30.16633586477896,Images/20260306-2100.jpg
2026-03-06,22:00,84.15057230454778,97.62324987225345,121.97890648952479,0.318921315145128,1.449531496928407,27.52247815266114,Images/20260306-2200.jpg
2026-03-06,23:00,86.58672968829842,104.59549310168626,141.77085334695963,0.3887849817549756,1.6373277085298124,29.74762725805772,Images/20260306-2300.jpg
2026-03-07,04:00,83.82490546755237,100.85187020950434,126.85594787940725,0.3497286642135884,1.5133443414996437,30.231312010524324,Images/20260307-0400.jpg
2026-03-07,05:00,83.49716402657128,101.6885743484926,127.10419519672969,0.35275956849029794,1.5222576138516961,30.194565057706892,Images/20260307-0500.jpg
2026-03-07,06:00,84.44167092488503,101.07530403679101,125.85405212059274,0.33512885859615804,1.4904258673673116,25.29982646969707,Images/20260307-0600.jpg
2026-03-07,07:00,119.25054675523761,148.72193663771077,176.36850792028616,0.33563150816358234,1.478974405067585,35.88792822610802,Images/20260307-0700.jpg
2026-03-07,08:00,128.86315789473684,157.06367399080224,178.88694941236588,0.29023589547288675,1.3881931107904275,38.96765127985014,Images/20260307-0800.jpg
